   33000   0.08272956    6611.5781   0.82461402  0.093456484   0.12407158 -0.030615094 -0.031410666 0.0025061392 -0.014431725  -0.01948508 
   34000  0.084163063    6611.5781   0.82461402  0.096960271   0.12622144 -0.029261167 -0.029488312 0.0039153582 -0.013764571 -0.019639099 
   35000  0.081595196    6611.5781   0.82461402  0.093809736   0.12237034 -0.028560608 -0.028995015 0.0038472412 -0.013425858 -0.019416398 
   36000  0.082978541    6611.5781   0.82461402  0.095412457   0.12444498 -0.029032524 -0.029532201 0.0035092743  -0.01378801 -0.019253465 
   37000  0.089374947    6611.5781   0.82461402   0.10369286   0.13403783 -0.030344974 -0.031072497 0.0026183793 -0.014017085 -0.019673791 
   38000  0.083130695    6611.5781   0.82461402  0.098196141   0.12467317 -0.026477029 -0.027790724 0.0029842441 -0.011989426 -0.018785543 
   39000  0.083009655    6611.5781   0.82461402  0.097942518   0.12449164 -0.026549127 -0.027548825 0.0033232463 -0.012398102  -0.01847397 
   40000  0.082358649    6611.5781   0.82461402  0.094921153   0.12351531 -0.028594161 -0.029064084 0.0039012331 -0.013823307 -0.019142009 
   41000  0.080307759    6611.5781   0.82461402  0.092445394   0.12043954  -0.02799415 -0.028654228 0.0027911632 -0.013002017 -0.018443374 
   42000    0.0823643    6611.5781   0.82461402   0.09167761   0.12352379  -0.03184618  -0.03222816 0.0032302939 -0.016272378 -0.019186077 
   43000  0.082324215    6611.5781   0.82461402  0.096246228   0.12346367 -0.027217445 -0.028626644 0.0031852542 -0.012524157 -0.019287741 
   44000  0.087664016    6611.5781   0.82461402   0.10247499    0.1314719 -0.028996914 -0.029515172 0.0030709255 -0.012968295 -0.019617802 
   45000  0.080706343    6611.5781   0.82461402  0.092403942   0.12103731 -0.028633367 -0.030249579 0.0029364823 -0.013486938 -0.019699124 
   46000  0.076781494    6611.5781   0.82461402  0.085178278   0.11515112 -0.029972838 -0.031266421 0.0015273316  -0.01335083 -0.019442922 
   47000  0.080273783    6611.5781   0.82461402  0.091359039   0.12038859  -0.02902955 -0.029840287 0.0024896409 -0.012671591 -0.019658336 
   48000  0.081170304    6611.5781   0.82461402  0.092790464   0.12173312  -0.02894266 -0.029108105 0.0021499869  -0.01190889 -0.019349201 
   49000  0.086903229    6611.5781   0.82461402   0.10057176   0.13033093 -0.029759177 -0.031006377 0.0027583583  -0.01380082 -0.019963915 
   50000   0.08619591    6611.5781   0.82461402   0.10004678   0.12927015 -0.029223371 -0.029917454 0.0040541178 -0.013996857 -0.019974715 
   51000   0.08740733    6611.5781   0.82461402   0.10268661   0.13108695  -0.02840034 -0.029038772 0.0033652647 -0.013042318 -0.019361719 
   52000  0.078566926    6611.5781   0.82461402  0.090931785   0.11782877 -0.026896989 -0.028059618 0.0032389806 -0.012418135 -0.018880464 
   53000  0.083055489    6611.5781   0.82461402  0.097138958   0.12456038 -0.027421425 -0.027838157 0.0026635862 -0.011742827 -0.018758916 
   54000  0.084677371    6611.5781   0.82461402   0.10081326   0.12699276 -0.026179501 -0.026588698 0.0032654726 -0.011092219 -0.018761951 
   55000  0.081477649    6611.5781   0.82461402  0.093734464   0.12219406 -0.028459592 -0.029562148  0.003609846 -0.013813292 -0.019358703 
   56000  0.082318794    6611.5781   0.82461402  0.094566217   0.12345554 -0.028889326 -0.029424995 0.0027960974 -0.012390201 -0.019830891 
   57000  0.086557819    6611.5781   0.82461402   0.10155381   0.12981291 -0.028259106 -0.029331042 0.0031263746 -0.012972489 -0.019484927 
   58000   0.08113949    6611.5781   0.82461402  0.092539277   0.12168691 -0.029147634 -0.029495791 0.0034235978 -0.013307055 -0.019612333 
   59000  0.077356128    6611.5781   0.82461402  0.086581335   0.11601291 -0.029431574 -0.030024544 0.0023865648 -0.013347532 -0.019063576 
   60000  0.085073305    6611.5781   0.82461402   0.09775651   0.12758655 -0.029830041 -0.030712454 0.0028212441 -0.014478761 -0.019054936 
   61000  0.082521726    6611.5781   0.82461402  0.093059754   0.12375988 -0.030700131 -0.031348494 0.0020248483 -0.013831737 -0.019541605 
   62000    0.0781083    6611.5781   0.82461402   0.08674302   0.11714096  -0.03039794 -0.030970669 0.0027587461 -0.013540115 -0.020189301 
   63000   0.08192287    6611.5781   0.82461402  0.091811718   0.12286177 -0.031050047 -0.031913638 0.0022477605 -0.014763935 -0.019397463 
   64000  0.081666633    6611.5781   0.82461402  0.093750641   0.12247748  -0.02872684 -0.029152057 0.0035800441 -0.012872151  -0.01985995 
   65000  0.087115112    6611.5781   0.82461402  0.099968707    0.1306487 -0.030679993 -0.030842022 0.0033950413 -0.014491333  -0.01974573 
   66000  0.083453112    6611.5781   0.82461402  0.097361225   0.12515671 -0.027795483 -0.029650674 0.0040186002 -0.014200764 -0.019468509 
   67000  0.081831787    6611.5781   0.82461402  0.092717551   0.12272517 -0.030007614 -0.030324273  0.002701642 -0.014158842 -0.018867073 
   68000  0.076825767    6611.5781   0.82461402   0.09021434   0.11521751 -0.025003173 -0.026117836 0.0038810922 -0.011727118  -0.01827181 
   69000   0.08430882    6611.5781   0.82461402  0.099587713   0.12644003 -0.026852322 -0.027960812 0.0042961929 -0.013273802 -0.018983203 
   70000  0.078729735    6611.5781   0.82461402  0.088428878   0.11807294 -0.029644063 -0.029960118 0.0026088177 -0.012989732 -0.019579204 
   71000  0.086166666    6611.5781   0.82461402  0.099525691   0.12922629 -0.029700601 -0.030400283 0.0020940949 -0.013316212 -0.019178166 
   72000  0.094410444    6611.5781   0.82461402   0.11105879   0.14158969 -0.030530901 -0.030981192  0.002065027 -0.013792927 -0.019253291 
   73000  0.084268706    6611.5781   0.82461402  0.098307656   0.12637987 -0.028072218 -0.028548449 0.0025232262 -0.012267307 -0.018804368 
   74000  0.084239891    6611.5781   0.82461402  0.099566166   0.12633666 -0.026770494  -0.02740595 0.0022599671 -0.010995132 -0.018670785 
   75000  0.081036253    6611.5781   0.82461402  0.091081049   0.12153208 -0.030451034 -0.030807363 0.0022500763 -0.013702279 -0.019355161 
   76000   0.08285152    6611.5781   0.82461402  0.096656398   0.12425449 -0.027598087 -0.028372411 0.0023579573 -0.011910415 -0.018819954 
   77000  0.081068645    6611.5781   0.82461402   0.09346638   0.12158066 -0.028114283 -0.028466402 0.0043037654 -0.013896962 -0.018873206 
   78000  0.084838572    6611.5781   0.82461402  0.095006908   0.12723452 -0.032227608 -0.033177437 0.0021385647 -0.015678556 -0.019637447 
   79000  0.079748669    6611.5781   0.82461402  0.092326422   0.11960106  -0.02727464 -0.027870535 0.0060065247 -0.014092675 -0.019784385 
   80000  0.089832289    6611.5781   0.82461402   0.10600504   0.13472372 -0.028718681  -0.02929462  0.003861864 -0.013537399 -0.019619085 
   81000  0.080265093    6611.5781   0.82461402  0.092424429   0.12037556 -0.027951127  -0.02799325 0.0037538488 -0.012418996 -0.019328103 
   82000  0.081635478    6611.5781   0.82461402  0.095057733   0.12243076 -0.027373024 -0.027799166 0.0033292694  -0.01221935 -0.018909086 
   83000  0.084680377    6611.5781   0.82461402  0.098960324   0.12699727 -0.028036943 -0.028954588  0.003513035 -0.013304321 -0.019163302 
   84000  0.088699657    6611.5781   0.82461402   0.10278323   0.13302508 -0.030241854 -0.031035669 0.0020778358 -0.013790859 -0.019322646 
   85000  0.085980014    6611.5781   0.82461402   0.10308041   0.12894637 -0.025865953 -0.026312786 0.0043896029 -0.011884885 -0.018817505 
   86000  0.085704602    6611.5781   0.82461402  0.099625146   0.12853332 -0.028908177 -0.030138903 0.0020896777 -0.013494872 -0.018733708 
   87000  0.088519963    6611.5781   0.82461402   0.10193306   0.13275559 -0.030822535 -0.031008667 0.0032176851 -0.014403365 -0.019822987 
   88000  0.081258528    6611.5781   0.82461402   0.08892719   0.12186544 -0.032938246 -0.033381819 0.0015978353 -0.015431115  -0.01954854 
   89000  0.083561723    6611.5781   0.82461402  0.098249105   0.12531959 -0.027070489 -0.028087608 0.0014972098 -0.010942309 -0.018642509 
   90000  0.083081868    6611.5781   0.82461402  0.097665617   0.12459994 -0.026934326 -0.027990672 0.0025788945 -0.012061542 -0.018508024 
   91000  0.084720674    6611.5781   0.82461402  0.099966696    0.1270577 -0.027091006 -0.028168131 0.0048957312 -0.013954066 -0.019109797 
   92000  0.080440027    6611.5781   0.82461402  0.093884516   0.12063791 -0.026753393 -0.027753767 0.0034026865 -0.011980352 -0.019176101 
   93000  0.081376422    6611.5781   0.82461402  0.096417475   0.12204224  -0.02562477 -0.026731591 0.0050715982 -0.013166412 -0.018636777 
   94000  0.082355904    6611.5781   0.82461402  0.097702285    0.1235112 -0.025808912 -0.026290374 0.0045791021 -0.011410324 -0.019459152 
   95000  0.082524595    6611.5781   0.82461402  0.097039332   0.12376419 -0.026724856 -0.028164916 0.0023198022 -0.011390723 -0.019093995 
   96000  0.079105885    6611.5781   0.82461402  0.088758451   0.11863706 -0.029878612 -0.030518569 0.0033094766 -0.014365745 -0.019462301 
   97000  0.078423569    6611.5781   0.82461402  0.088626831   0.11761378 -0.028986946 -0.030143236 0.0026850646 -0.013446662 -0.019381639 
   98000  0.081005036    6611.5781   0.82461402  0.091402561   0.12148527 -0.030082706 -0.030596083 0.0021381038 -0.013069915 -0.019664272 
   99000  0.088693067    6611.5781   0.82461402   0.10443735    0.1330152 -0.028577852 -0.029629188 0.0023934414 -0.012674361 -0.019348268 
  100000  0.081761435    6611.5781   0.82461402  0.094985511   0.12261966 -0.027634146 -0.028292822 0.0038958941 -0.012459965 -0.019728752 
