-1.5              0
-1.4643              0
-1.4286              0
-1.3929              0
-1.3572              0
-1.3215              0
-1.2858              0
-1.2501    0.000197994
-1.2144     0.00970173
-1.1787       0.139388
-1.143       0.568838
-1.1073       0.916318
-1.0716       0.948196
-1.0359       0.874344
-1.0002       0.823063
-0.9645       0.802472
-0.9288       0.826825
-0.8931       0.748815
-0.8574       0.711196
-0.8217       0.682487
-0.786       0.603091
-0.7503        0.59042
-0.7146       0.582302
-0.6789        0.58547
-0.6432       0.573392
-0.6075        0.58349
-0.5718       0.604279
-0.5361       0.585866
-0.5004       0.579332
-0.4647       0.589232
-0.429       0.598141
-0.3933       0.610615
-0.3576       0.606655
-0.3219       0.598339
-0.2862       0.610417
-0.2505       0.652986
-0.2148       0.625465
-0.1791       0.624475
-0.1434       0.616159
-0.1077       0.626257
-0.072       0.629622
-0.0363       0.615565
-0.0006       0.628039
0.0351       0.585074
0.0708       0.623881
0.1065       0.589232
0.1422       0.568046
0.1779       0.599725
0.2136        0.57557
0.2493       0.578342
0.285       0.589628
0.3207        0.56369
0.3564       0.575768
0.3921        0.58052
0.4278       0.561512
0.4635       0.566264
0.4992       0.548445
0.5349       0.592796
0.5706       0.587648
0.6063       0.569432
0.642       0.549831
0.6777       0.581114
0.7134       0.577154
0.7491       0.658134
0.7848       0.700307
0.8205       0.702088
0.8562        0.72763
0.8919       0.726046
0.9276       0.767031
0.9633       0.836131
0.999       0.830983
1.0347       0.914735
1.0704       0.871572
1.1061        0.57755
1.1418        0.15998
1.1775     0.00950374
1.2132              0
1.2489              0
1.2846              0
1.3203              0
1.356              0
1.3917              0
1.4274              0
1.4631              0
