8.16896        4.63542        1.16218
-8.43275        3.78657        1.69687
13.0816       -8.20617       -1.97231
-6.78335       -3.89854        2.13935
-2.79888       -7.53807        1.94999
-8.34092        7.86921       -2.28953
-4.91279        4.22653      -0.962125
-8.1582       -16.0131        1.66422
-12.3295       -10.6015       0.312446
-10.2907       -15.0133       -2.15413
1.42141        8.87247        -1.6926
-4.63144        13.6172       0.199462
-1.6817        6.56826      -0.859059
-3.29988       -8.98357       -2.52484
6.17221       -16.0013       0.899048
0.379944       -10.7219       -1.40469
1.44355        6.62372      -0.168407
-12.0764       -6.38789        2.10266
3.7242      -0.829477      -0.792244
-0.530041        13.8235         1.9279
-6.07432       -5.70238        2.16211
-13.1319       0.653976      -0.743217
2.78073        6.70373      0.0980403
-1.45277        15.4306       0.020733
12.8537        12.8724       -1.11362
7.45337        1.22303       -2.27467
2.0008       -5.70226       -2.63148
11.652        1.90281       -1.91988
5.61505      -0.627574       -1.60193
-5.14991       -4.42489     -0.0455779
-7.9052        9.38114        2.64664
5.88765        11.4073        1.85395
-15.1068       -12.9296      -0.989622
-1.05654       -10.6271        1.21009
10.8725       -11.6029       0.445364
-6.29708       -9.17678      -0.775164
-11.7743        7.68832        2.63874
-10.8187       -5.80688       0.749807
-11.4721       -1.74731       0.867888
-6.31364       -12.3456        1.02562
-7.23468       -10.3326       -2.39735
-1.61755        -3.2677       -1.18904
15.3135       -10.1736       0.951269
-10.713         8.0096       -0.85455
9.09994       -10.6291        1.41152
-1.12045        6.70787        1.94851
-12.0416        2.42928       -1.21395
11.7403       -3.34943       0.720135
-0.515325       -12.2457       0.307175
15.6227        10.3533        1.93932
4.43998        3.56417         1.8447
10.4934       -6.05482       -1.35498
9.88789        9.15686       -2.33631
11.2028        8.40902       -1.58275
-0.891903       -1.93322       0.133557
-13.9581        13.1863       -1.91926
-9.64599       -6.88511      -0.546098
7.28532       -2.70262      -0.653655
-13.0467        2.14463        1.00317
13.3302       -2.75262        1.82313
-0.380927       -13.5235        2.33591
13.5301       -8.14664      -0.856507
-8.88838       -3.40644       0.524956
8.25332       0.951903       0.322431
-12.1433         -3.969      -0.548771
-12.7759        13.8373        2.01623
13.0329        6.35597      -0.518688
2.31406       -13.7382        1.58852
9.41936        14.1302       -2.63571
1.91475       -12.2531       -2.21097
7.42246      -0.964148        2.24654
1.1998       -5.50319      -0.943161
-11.8724        4.21123       -0.51697
-14.3569       -4.98332       0.874389
8.67014        4.92077      -0.481156
-2.00644       -4.31089        -1.9078
9.70397       -7.28722       -1.84319
-0.468175       -2.18468       -1.56454
3.16847        15.6303       0.686521
-10.9088       -7.18579        1.41008
13.2804        10.1554      -0.811808
3.67557       -8.31693       0.748147
-10.3668       -12.6327      -0.287025
-15.2412        14.5271        1.56543
-15.5402        15.5446       -1.35503
11.8092       -11.8639       -0.16151
-0.846083       -15.5813       -1.61611
-7.21661       -15.3662      -0.639257
4.67207       -8.33675       -1.41618
-5.19455        11.2699       -2.42557
-4.63961       0.773532       -1.29463
-3.94283       -2.55336       -1.35197
14.696       -2.45617        2.34031
9.75994        -3.7071     0.00512296
