   21000   0.96967347    6611.3692   0.06413195    1.1403672    1.4510798   -0.3107126  -0.31485738  0.036424825  -0.11232879  -0.23895342 
   22000    1.0322676    6611.3692   0.06413195    1.1710945    1.5447495  -0.37365497   -0.3758263  0.027206604  -0.15812182  -0.24491108 
   23000    1.0272159    6611.3692   0.06413195    1.2115044    1.5371898  -0.32568537   -0.3365005  0.050422752  -0.14430172  -0.24262153 
   24000    1.0601179    6611.3692   0.06413195    1.2210245    1.5864264  -0.36540191  -0.37731021  0.027539331  -0.15379583  -0.25105372 
   25000    1.0171764    6611.3692   0.06413195    1.1525311    1.5221661  -0.36963499  -0.37734274  0.029013124   -0.1596754  -0.24668047 
   26000    0.9732887    6611.3692   0.06413195    1.1050526    1.4564898   -0.3514372   -0.3684861  0.023164856  -0.14679914  -0.24485182 
   27000    1.0984051    6611.3692   0.06413195    1.2797883    1.6437218  -0.36393349  -0.37709316  0.023283136   -0.1567489   -0.2436274 
   28000    1.0018328    6611.3692   0.06413195      1.16353     1.499205    -0.335675  -0.34153392  0.036219749  -0.13415556  -0.24359811 
   29000    0.9298449    6611.3692   0.06413195    1.0589242    1.3914778  -0.33255364  -0.34179163  0.043410588  -0.14535841  -0.23984381 
   30000     1.046486    6611.3692   0.06413195    1.2354592    1.5660269  -0.33056763   -0.3405999  0.045234271  -0.14331098  -0.24252319 
   31000    1.0004417    6611.3692   0.06413195    1.1444993    1.4971232  -0.35262393  -0.36677824  0.034137506  -0.15123181  -0.24968394 
   32000   0.99742925    6611.3692   0.06413195    1.1614941    1.4926152  -0.33112109  -0.33614532  0.049264751  -0.14216118  -0.24324889 
   33000    0.9845245    6611.3692   0.06413195    1.1206419    1.4733038  -0.35266188  -0.36520869   0.03274426  -0.15006023  -0.24789272 
   34000   0.99200219    6611.3692   0.06413195    1.1292351    1.4844939   -0.3552588  -0.36412873  0.025501176  -0.14937871   -0.2402512 
   35000   0.92720039    6611.3692   0.06413195    1.0260173    1.3875204  -0.36150313  -0.36774568  0.026421812    -0.150773  -0.24339449 
   36000   0.98626012    6611.3692   0.06413195    1.1210711    1.4759011  -0.35482997   -0.3714155  0.034193561  -0.15786855  -0.24774051 
   37000    1.0655164    6611.3692   0.06413195    1.2270141     1.594505   -0.3674909  -0.37336578  0.045091827  -0.16755373  -0.25090388 
   38000    1.0083452    6611.3692   0.06413195    1.1277145    1.5089506  -0.38123606  -0.38574466  0.024927313  -0.16483931  -0.24583266 
   39000   0.98334825    6611.3692   0.06413195    1.1309111    1.4715435  -0.34063246  -0.34396364  0.043498702  -0.15094401  -0.23651833 
   40000   0.90872879    6611.3692   0.06413195    1.0209237    1.3598783  -0.33895467  -0.34699607  0.029159245   -0.1373194  -0.23883592 
   41000    1.0182122    6611.3692   0.06413195    1.1455833    1.5237161  -0.37813282  -0.38584145  0.018548543  -0.15542113  -0.24896887 
   42000   0.95669089    6611.3692   0.06413195     1.062953    1.4316518   -0.3686988  -0.37271531  0.040896473  -0.16276961  -0.25084218 
   43000     1.059858    6611.3692   0.06413195    1.2224096    1.5860374   -0.3636278  -0.36904648  0.022957372  -0.14772068  -0.24428318 
   44000    1.0165096    6611.3692   0.06413195    1.1848719    1.5211683  -0.33629634  -0.34634931  0.032354319  -0.13467089  -0.24403274 
   45000   0.97826106    6611.3692   0.06413195    1.1147988    1.4639308  -0.34913193  -0.35199068  0.016755605  -0.13026792  -0.23847836 
   46000   0.98290801    6611.3692   0.06413195    1.1088173    1.4708847  -0.36206748  -0.37032308  0.025294434  -0.15351824  -0.24209927 
   47000    0.9728514    6611.3692   0.06413195    1.1358771    1.4558354   -0.3199583   -0.3367849  0.031072421  -0.13667526  -0.23118206 
   48000    1.0015966    6611.3692   0.06413195    1.1270458    1.4988515  -0.37180573  -0.37762838  0.026018051  -0.16454954  -0.23909689 
   49000    1.0033046    6611.3692   0.06413195    1.1349027    1.5014075  -0.36650481  -0.37740579  0.042063592  -0.17298577  -0.24648361 
   50000   0.99809511    6611.3692   0.06413195    1.1323946    1.4936117  -0.36121712  -0.36791824   0.02555819  -0.15273633   -0.2407401 
   51000    1.0121751    6611.3692   0.06413195    1.1740412    1.5146818  -0.34064063   -0.3493835  0.034556577  -0.15267962  -0.23126046 
   52000   0.91403128    6611.3692   0.06413195    1.0040833    1.3678133  -0.36372997  -0.37912555  0.030936537    -0.164382  -0.24568009 
   53000    1.0313728    6611.3692   0.06413195    1.1873739    1.5434104  -0.35603657  -0.36257256  0.038457439  -0.15511252  -0.24591748 
   54000    1.0362745    6611.3692   0.06413195    1.1850055    1.5507456  -0.36574008  -0.37574007  0.036842846  -0.16327833  -0.24930458 
   55000   0.98110952    6611.3692   0.06413195    1.0924721    1.4681934  -0.37572125  -0.38133607  0.032843829  -0.16358896  -0.25059095 
   56000   0.93949748    6611.3692   0.06413195     1.069603    1.4059225  -0.33631949  -0.33780098  0.039764273  -0.14091239  -0.23665286 
   57000   0.98852934    6611.3692   0.06413195    1.1524922    1.4792969  -0.32680463  -0.34192333  0.050724943  -0.15098136  -0.24166692 
   58000    1.0782133    6611.3692   0.06413195     1.297688    1.6135055   -0.3158175   -0.3239534  0.050927995   -0.1391192   -0.2357622 
   59000    1.0032644    6611.3692   0.06413195    1.1621858    1.5013473   -0.3391615  -0.34702386  0.037454789  -0.14703572  -0.23744293 
   60000   0.94112349    6611.3692   0.06413195    1.0895412    1.4083558   -0.3188146  -0.32177543  0.039426784   -0.1237764  -0.23742582 
   61000    1.0468206    6611.3692   0.06413195    1.2418523    1.5665275  -0.32467525  -0.33388703  0.043359077  -0.13301522  -0.24423088 
   62000    1.0193697    6611.3692   0.06413195    1.1866397    1.5254483   -0.3388086  -0.34368466  0.054650862  -0.15464806  -0.24368746 
   63000   0.99395521    6611.3692   0.06413195    1.1439475    1.4874165  -0.34346894  -0.35489836  0.032067521  -0.14736904  -0.23959684 
   64000   0.96465904    6611.3692   0.06413195    1.0866147    1.4435758  -0.35696111  -0.35969067  0.029443023   -0.1528911  -0.23624259 
   65000    1.0494124    6611.3692   0.06413195    1.1993408    1.5704061  -0.37106533  -0.37738863  0.027335656  -0.15834829    -0.246376 
   66000   0.94808233    6611.3692   0.06413195    1.0881131    1.4187694  -0.33065628  -0.35597991   0.03813259  -0.14889282  -0.24521969 
   67000   0.95652929    6611.3692   0.06413195    1.0750606      1.43141  -0.35634937  -0.37144639  0.035825024  -0.16440973  -0.24286169 
   68000   0.98160975    6611.3692   0.06413195    1.1395678    1.4689419  -0.32937411  -0.34240207  0.031830583   -0.1396277  -0.23460496 
   69000    1.0212779    6611.3692   0.06413195     1.149634    1.5283038  -0.37866984  -0.38077832  0.041458076  -0.17186729   -0.2503691 
   70000   0.96246243    6611.3692   0.06413195    1.0798614    1.4402887  -0.36042732  -0.36782545  0.023119403  -0.13777671  -0.25316815 
   71000    1.0052197    6611.3692   0.06413195    1.1676054    1.5042733  -0.33666797  -0.34130883  0.042165062  -0.13975372  -0.24372018 
   72000   0.99458835    6611.3692   0.06413195    1.1739645    1.4883639  -0.31439942  -0.32964451  0.044943942  -0.13611986   -0.2384686 
   73000    1.0090241    6611.3692   0.06413195     1.158447    1.5099666   -0.3515196  -0.35531008  0.031845261  -0.14539473  -0.24176061 
   74000   0.97451821    6611.3692   0.06413195    1.1166038    1.4583297   -0.3417259  -0.34906421  0.039380077  -0.14413523  -0.24430906 
   75000    1.0665066    6611.3692   0.06413195    1.2395452    1.5959868   -0.3564416  -0.35867717   0.02472401   -0.1475298  -0.23587139 
   76000    1.0229012    6611.3692   0.06413195    1.1764894     1.530733  -0.35424362  -0.36438388  0.027747003  -0.15545214  -0.23667874 
   77000   0.98915551    6611.3692   0.06413195    1.1235674    1.4802339  -0.35666654  -0.37108265  0.029716916    -0.158927  -0.24187257 
   78000    1.0019458    6611.3692   0.06413195    1.1854931    1.4993741  -0.31388107  -0.32628759  0.034349421  -0.12589425  -0.23474275 
   79000    1.0746729    6611.3692   0.06413195    1.2939695    1.6082074  -0.31423784  -0.33788568  0.046516734  -0.14270536  -0.24169706 
   80000    1.0449883    6611.3692   0.06413195    1.2114865    1.5637856  -0.35229907  -0.36669335  0.022635744  -0.15149529   -0.2378338 
   81000   0.94442799    6611.3692   0.06413195    1.0531512    1.4133009  -0.36014962  -0.37098799  0.033363685  -0.16089307  -0.24345861 
   82000     1.065009    6611.3692   0.06413195    1.2380948    1.5937458  -0.35565094  -0.36414493  0.040222665  -0.15860117  -0.24576643 
   83000    1.0081869    6611.3692   0.06413195    1.1434742    1.5087136  -0.36523937  -0.36963137   0.02063041    -0.148991  -0.24127078 
   84000   0.99781892    6611.3692   0.06413195    1.1671409    1.4931984  -0.32605751  -0.32971792  0.036718641  -0.12894035  -0.23749621 
   85000   0.99563311    6611.3692   0.06413195    1.1674074    1.4899274  -0.32251999  -0.33162819  0.038601274  -0.14178703  -0.22844243 
   86000    1.0582749    6611.3692   0.06413195    1.2769523    1.5836685  -0.30671615   -0.3138652  0.042552879  -0.13237498   -0.2240431 
   87000    1.0234037    6611.3692   0.06413195    1.2260731     1.531485  -0.30541186   -0.3305667  0.039671054   -0.1388758  -0.23136196 
   88000   0.89017561    6611.3692   0.06413195   0.98352142    1.3321142  -0.34859279  -0.35246625  0.031630594  -0.14796276  -0.23613409 
   89000   0.98284612    6611.3692   0.06413195    1.1155371    1.4707921  -0.35525502  -0.36163232  0.041913867  -0.15808324  -0.24546295 
   90000    1.0490124    6611.3692   0.06413195    1.2144499    1.5698075  -0.35535766  -0.35846064  0.037960683  -0.14325995  -0.25316138 
   91000   0.95024677    6611.3692   0.06413195    1.0525355    1.4220084  -0.36947297  -0.38086373  0.032270328  -0.16207596   -0.2510581 
   92000   0.98104956    6611.3692   0.06413195    1.1313338    1.4681036  -0.33676984  -0.34479551  0.040589262  -0.15405289  -0.23133188 
   93000   0.95049729    6611.3692   0.06413195    1.0989016    1.4223833  -0.32348168  -0.33674648  0.028096024  -0.13617107  -0.22867144 
   94000    1.0196867    6611.3692   0.06413195    1.1685887    1.5259227    -0.357334  -0.36136041  0.038252076  -0.15643825  -0.24317424 
   95000    1.0428885    6611.3692   0.06413195    1.2261666    1.5606433   -0.3344767  -0.34188819   0.04747395  -0.14308416  -0.24627798 
   96000     1.023762    6611.3692   0.06413195    1.1939328    1.5320212  -0.33808834  -0.36085733  0.029041747    -0.146417  -0.24348208 
   97000    1.0024063    6611.3692   0.06413195    1.1347379    1.5000633  -0.36532537  -0.37649158  0.020086977   -0.1507845  -0.24579405 
   98000   0.92613348    6611.3692   0.06413195     1.076231    1.3859238  -0.30969283  -0.32092237  0.033652801  -0.11911134  -0.23546383 
   99000    1.0330724    6611.3692   0.06413195     1.243534    1.5459538  -0.30241977  -0.31340396  0.040856484  -0.12339211  -0.23086833 
  100000    1.0020381    6611.3692   0.06413195    1.1681535    1.4995122  -0.33135874  -0.34006639  0.044540351  -0.13755469  -0.24705205 
