14.7983       -1.59915       -1.09967
3.47065        15.3331      -0.441073
-1.30912        4.63198        1.48194
-11.1226      -0.520469        1.31844
-7.75499       -14.5809       -1.76136
-0.639534        10.9959       -2.48105
2.44955        0.75469       -1.90117
-10.0265       -15.4195       -2.30172
0.400735        7.10393        1.80067
-13.2234       -3.83123        1.51309
-6.4472       -12.9187      -0.284241
-4.90256        -11.266      -0.143922
-10.6412       -1.43054       -1.91248
6.49316       -9.60411       0.615431
14.701       -7.91858      0.0451177
13.2713       -12.6464       0.609583
14.576        7.47979        1.68116
-2.33746       -13.7998       0.595271
4.70325        5.12224       -1.98122
-10.8775       -11.3901       -1.54031
10.2911        -2.4328        1.62316
-1.01432      0.0427295      -0.729309
-2.606       0.696383        1.25228
14.0381        12.3122       -2.49644
1.10026       -3.35782      -0.433146
15.914       -8.22901       -1.60441
-12.8783        2.00583        2.23731
1.75094        5.99003        1.27169
-0.339071       -14.6844       0.114712
4.18769        -13.394       0.655547
-14.2924        9.58613      0.0919247
-8.09864       -6.91229        1.99454
8.68953        10.9621       -1.31109
4.76282        7.59913       -1.63989
-7.72571      -0.367927      -0.588816
-10.6849        8.68408        1.77238
0.603018       -7.17457        0.95039
3.2332        9.67681       -1.68582
11.9614        -7.7503       -2.28436
3.37175       -1.23955        2.37983
4.71812        1.74065        1.06195
5.81487       -10.9519       -2.28981
-9.05618        15.2371       0.562495
-0.28046        -11.573        2.23916
15.05        8.21506       -1.14359
4.51067        9.21053       0.796288
5.30231       -2.65945      -0.342024
-6.1046       -3.61483       -1.20352
2.61253       -3.27002       -0.30803
5.20671       -6.24746      -0.553546
-4.27004       -2.89503        2.32707
7.76506       -11.4525       -2.01936
-6.92601        15.1273       0.720808
-8.48939       -12.2482        1.97453
2.58933        10.5434        1.70768
10.4941        4.66869      -0.499648
-13.2062        8.47523       -2.45769
7.72821        10.2676        1.13015
7.36457       -15.7976         1.3814
0.66641        1.00569       -0.66408
-12.5936        1.42205       -1.01172
10.7798        5.59128       -1.92092
14.8378        10.3348        1.09973
0.881484       -6.78796       -1.69156
14.2303       -5.99591      0.0594756
11.6687       -9.30754       0.785137
