-1.48215              0
-1.44645              0
-1.41075              0
-1.37505              0
-1.33935              0
-1.30365              0
-1.26795              0
-1.23225              0
-1.19655     0.00734046
-1.16085       0.185958
-1.143        0.36947
-1.12515       0.597024
-1.08945       0.915111
-1.05375        1.06192
-1.01805       0.998303
-0.98235       0.976281
-0.94665       0.836813
-0.91095       0.861281
-0.87525        0.80011
-0.83955       0.743834
-0.80385       0.778089
-0.76815       0.623939
-0.73245       0.565216
-0.69675       0.565216
-0.66105       0.548088
-0.62535       0.504045
-0.58965       0.579897
-0.55395       0.533407
-0.51825       0.457555
-0.48255       0.545641
-0.44685       0.592131
-0.41115        0.46979
-0.37545       0.479577
-0.33975       0.560322
-0.30405       0.653301
-0.26835       0.697344
-0.23265       0.628833
-0.19695       0.675323
-0.16125       0.594577
-0.12555       0.633727
-0.08985       0.521173
-0.05415       0.565216
-0.01845       0.552982
0.01725       0.641067
0.05295       0.609258
0.08865       0.653301
0.12435       0.616599
0.16005       0.687557
0.19575        0.63862
0.23145       0.665535
0.26715       0.621492
0.30285        0.69245
0.33855       0.589684
0.37425       0.665535
0.40995       0.582343
0.44565       0.543194
0.48135       0.555428
0.51705       0.616599
0.55275       0.513832
0.58845       0.526066
0.62415       0.565216
0.65985       0.557875
0.69555       0.555428
0.73125       0.543194
0.76695       0.528513
0.80265       0.570109
0.83835       0.592131
0.87405       0.645961
0.90975       0.707131
0.94545       0.709578
0.98115       0.790323
1.01685       0.765855
1.05255       0.937132
1.08825       0.902877
1.12395       0.650854
1.143       0.408619
1.15965       0.252023
1.19535      0.0146809
1.23105              0
1.26675              0
1.30245              0
1.33815              0
1.37385              0
1.40955              0
1.44525              0
1.48095              0
