-1.48214              0              0
-1.44643              0              0
-1.41071              0              0
-1.375              0              0
-1.33929              0              0
-1.30357              0              0
-1.26786              0              0
-1.23214              0              0
-1.19643              0              0
-1.16071      0.0783745      0.0118761
-1.143       0.352685      0.0318183
-1.125       0.966618      0.0872912
-1.08929        1.70464       0.135919
-1.05357         1.1016      0.0530784
-1.01786       0.964441      0.0454803
-0.982143       0.825109      0.0435701
-0.946429       0.683599      0.0444318
-0.910714       0.603048      0.0369348
-0.875        0.65312      0.0361019
-0.839286       0.557329      0.0373178
-0.803571       0.529028      0.0369531
-0.767857       0.548621      0.0365692
-0.732143       0.524673      0.0355567
-0.696429       0.476778      0.0328698
-0.660714       0.474601      0.0313799
-0.625       0.535559      0.0370095
-0.589286       0.474601      0.0338503
-0.553571       0.483309       0.038726
-0.517857       0.511611      0.0344315
-0.482143        0.48984      0.0346066
-0.446429       0.546444      0.0317495
-0.410714       0.681422      0.0369728
-0.375       0.622642      0.0460357
-0.339286       0.642235      0.0412312
-0.303571       0.679245       0.035526
-0.267857       0.603048      0.0366772
-0.232143       0.611756      0.0375377
-0.196429       0.648766      0.0409689
-0.160714       0.568215      0.0356679
-0.125        0.65312       0.041706
-0.0892857       0.596517      0.0397271
-0.0535714       0.598694       0.030785
-0.0178571       0.585631      0.0381965
0.0178571       0.531205      0.0312285
0.0535714       0.566038      0.0342252
0.0892857       0.566038      0.0289757
0.125       0.526851       0.036717
0.160714         0.5791      0.0425761
0.196429         0.5791      0.0378623
0.232143       0.476778      0.0266596
0.267857       0.537736      0.0324793
0.303571       0.607402      0.0361422
0.339286       0.683599      0.0387327
0.375       0.611756      0.0372843
0.410714       0.563861      0.0324263
0.446429       0.576923      0.0357263
0.482143       0.450653      0.0318576
0.517857       0.529028      0.0309504
0.553571       0.533382       0.033964
0.589286       0.533382      0.0370348
0.625       0.481132      0.0370924
0.660714       0.500726      0.0377507
0.696429       0.459361      0.0338503
0.732143       0.511611      0.0357816
0.767857       0.511611       0.035382
0.803571       0.496372      0.0340589
0.839286       0.574746      0.0361754
0.875       0.640058      0.0359153
0.910714       0.724964      0.0466136
0.946429       0.775036      0.0467587
0.982143       0.785922      0.0456095
1.01786         1.0537      0.0506728
1.05357        1.24093      0.0755938
1.08929        1.49129      0.0943623
1.125       0.990566      0.0701408
1.143       0.389695      0.0367468
1.16071      0.0849057      0.0141569
1.19643              0              0
1.23214              0              0
1.26786              0              0
1.30357              0              0
1.33929              0              0
1.375              0              0
1.41071              0              0
1.44643              0              0
1.48214              0              0
