-1.4881              0
-1.46429              0
-1.44048              0
-1.41667              0
-1.39286              0
-1.36905              0
-1.34524              0
-1.32143              0
-1.29762              0
-1.27381      0.0424528
-1.263       0.241655
-1.25       0.881713
-1.22619        1.48911
-1.20238        1.12337
-1.17857       0.587813
-1.15476       -1.02214
-1.13095      -0.564949
-1.10714      -0.398404
-1.08333      -0.208999
-1.05952      -0.218795
-1.03571      -0.173077
-1.0119      -0.032656
-0.988095       -0.02286
-0.964286      -0.137155
-0.940476      -0.156749
-0.916667       -0.11103
-0.892857      -0.101234
-0.869048      -0.006532
-0.845238      -0.016328
-0.821429       -0.08164
-0.797619      -0.195936
-0.77381      -0.208998
-0.75      -0.091436
-0.72619      -0.143686
-0.702381      -0.068578
-0.678571      -0.169811
-0.654762      -0.042453
-0.630952      -0.094702
-0.607143       -0.02286
-0.583333        0.02939
-0.559524       0.006532
-0.535714      -0.153484
-0.511905      -0.062047
-0.488095      -0.026125
-0.464286      -0.062047
-0.440476       -0.08164
-0.416667       0.022859
-0.392857        0.02939
-0.369048       0.003265
-0.345238       0.013062
-0.321429       0.107764
-0.297619       0.127359
-0.27381       0.097968
-0.25       0.124093
-0.22619       0.088171
-0.202381       0.084906
-0.178571       0.107765
-0.154762        0.16328
-0.130952       0.084906
-0.107143       0.114296
-0.0833333       0.127358
-0.0595238       0.019593
-0.0357143        0.02939
-0.0119048        0.16328
0.0119048       0.065312
0.0357143              0
0.0595238       0.156749
0.0833333       0.042452
0.107143      -0.094702
0.130952       0.091437
0.154762        0.02286
0.178571       0.006531
0.202381       -0.08164
0.22619        0.05225
0.25       0.075109
0.27381      -0.062047
0.297619      -0.022859
0.321429       0.042453
0.345238       0.062046
0.369048       0.065312
0.392857       0.048984
0.416667      -0.006532
0.440476      -0.006531
0.464286       0.039187
0.488095       0.075109
0.511905      -0.032656
0.535714      -0.019594
0.559524      -0.068577
0.583333      -0.101233
0.607143       0.016328
0.630952      -0.208999
0.654762      -0.078374
0.678571      -0.062046
0.702381       0.003266
0.72619      -0.039187
0.75      -0.140421
0.77381      -0.166546
0.797619      -0.231858
0.821429      -0.107765
0.845238      -0.088171
0.869048      -0.124093
0.892857      -0.084905
0.916667      -0.140421
0.940476      -0.091436
0.964286      -0.231858
0.988095      -0.241654
1.0119      -0.208999
1.03571      -0.146952
1.05952      -0.208998
1.08333      -0.398406
1.10714      -0.395142
1.13095      -0.146952
1.15476       -0.27431
1.17857       0.320029
1.20238       0.692307
1.22619       0.780479
1.25        0.59434
1.263       0.280842
1.27381      0.0685776
1.29762              0
1.32143              0
1.34524              0
1.36905              0
1.39286              0
1.41667              0
1.44048              0
1.46429              0
1.4881              0
