-1.4881              0
-1.46429              0
-1.44048              0
-1.41667              0
-1.39286              0
-1.36905              0
-1.34524              0
-1.32143              0
-1.29762              0
-1.27381      0.0334839
-1.263       0.246944
-1.25         1.0087
-1.22619        1.77046
-1.20238        1.34354
-1.17857        1.15938
-1.15476       0.895695
-1.13095       0.933364
-1.10714       0.619453
-1.08333       0.757574
-1.05952       0.627824
-1.03571       0.577598
-1.0119       0.636195
-0.988095       0.443662
-0.964286       0.410178
-0.940476       0.414364
-0.916667        0.51063
-0.892857        0.38088
-0.869048       0.460404
-0.845238       0.552485
-0.821429       0.422735
-0.797619       0.414364
-0.77381       0.431106
-0.75       0.498073
-0.72619       0.435291
-0.702381       0.514815
-0.678571       0.481331
-0.654762        0.51063
-0.630952       0.477146
-0.607143       0.598525
-0.583333       0.523186
-0.559524       0.602711
-0.535714       0.447847
-0.511905       0.569227
-0.488095        0.59434
-0.464286       0.573412
-0.440476       0.498073
-0.416667       0.523186
-0.392857       0.577598
-0.369048       0.569227
-0.345238       0.619453
-0.321429       0.623638
-0.297619       0.678049
-0.27381       0.544114
-0.25        0.64038
-0.22619       0.615267
-0.202381       0.514815
-0.178571       0.585969
-0.154762       0.611082
-0.130952       0.485517
-0.107143        0.51063
-0.0833333       0.539928
-0.0595238       0.514815
-0.0357143       0.535743
-0.0119048       0.636195
0.0119048       0.489702
0.0357143       0.452033
0.0595238       0.690606
0.0833333       0.598525
0.107143       0.535743
0.130952       0.615267
0.154762       0.657122
0.178571       0.531557
0.202381       0.527372
0.22619       0.661307
0.25       0.619453
0.27381       0.535743
0.297619       0.719904
0.321429       0.569227
0.345238       0.623638
0.369048       0.598525
0.392857       0.565041
0.416667       0.573412
0.440476       0.602711
0.464286       0.623638
0.488095       0.565041
0.511905       0.519001
0.535714       0.619453
0.559524       0.498073
0.583333       0.447847
0.607143       0.544114
0.630952       0.468775
0.654762       0.410178
0.678571       0.452033
0.702381       0.514815
0.72619       0.422735
0.75        0.42692
0.77381       0.347396
0.797619       0.359952
0.821429       0.410178
0.845238       0.456218
0.869048       0.439476
0.892857       0.519001
0.916667       0.519001
0.940476       0.623638
0.964286       0.602711
0.988095       0.611082
1.0119       0.619453
1.03571       0.728275
1.05952       0.623638
1.08333        0.64038
1.10714       0.694791
1.13095        0.77013
1.15476       0.707348
1.17857       0.795243
1.20238       0.791058
1.22619       0.862211
1.25       0.665493
1.263       0.309726
1.27381      0.0795243
1.29762              0
1.32143              0
1.34524              0
1.36905              0
1.39286              0
1.41667              0
1.44048              0
1.46429              0
1.4881              0
