-1.48215              0
-1.44645              0
-1.41075              0
-1.37505              0
-1.33935              0
-1.30365              0
-1.26795              0
-1.23225    3.30266e-05
-1.19655      0.0160839
-1.16085       0.203345
-1.143       0.395394
-1.12515       0.611454
-1.08945       0.901791
-1.05375       0.947136
-1.01805       0.890033
-0.98235       0.832897
-0.94665       0.796172
-0.91095       0.748283
-0.87525       0.716446
-0.83955       0.685764
-0.80385       0.658946
-0.76815       0.632822
-0.73245       0.607458
-0.69675       0.586585
-0.66105       0.574927
-0.62535       0.563929
-0.58965       0.561055
-0.55395       0.547812
-0.51825       0.559272
-0.48255       0.551114
-0.44685       0.561221
-0.41115       0.576875
-0.37545       0.584835
-0.33975       0.592662
-0.30405        0.59286
-0.26835       0.600654
-0.23265       0.607986
-0.19695       0.604188
-0.16125       0.608779
-0.12555       0.609109
-0.08985       0.609836
-0.05415       0.610133
-0.01845        0.60759
0.01725       0.621494
0.05295       0.617102
0.08865       0.613171
0.12435       0.618786
0.16005       0.617168
0.19575       0.616243
0.23145       0.611124
0.26715       0.611223
0.30285       0.612082
0.33855       0.595865
0.37425       0.594974
0.40995       0.577338
0.44565       0.562079
0.48135       0.557654
0.51705       0.545764
0.55275       0.556201
0.58845       0.553724
0.62415        0.56056
0.65985       0.574993
0.69555       0.590746
0.73125       0.617366
0.76695       0.632756
0.80265       0.660234
0.83835       0.680017
0.87405       0.706637
0.90975       0.755252
0.94545       0.792671
0.98115       0.836134
1.01685        0.87276
1.05255       0.932307
1.08825       0.901692
1.12395       0.625457
1.143       0.401537
1.15965       0.216357
1.19535       0.018693
1.23105    9.90797e-05
1.26675              0
1.30245              0
1.33815              0
1.37385              0
1.40955              0
1.44525              0
1.48095              0
